Store,Theme,final_theme_score
한양대,다양성,5.94
한양대,특별함,8.9
엔터식스,분위기,16.61
엔터식스,사교 활동,18.88
엔터식스,시각적 요소,10.29
엔터식스,경험,5.1
엔터식스,다양성,7.76
엔터식스,특별함,9.5
신금호역,분위기,1.75
신금호역,사교 활동,11.18
신금호역,시각적 요소,6.91
신금호역,경험,4.54
신금호역,다양성,7.02
신금호역,특별함,9.49
뚝섬역교차로,분위기,69.25
뚝섬역교차로,사교 활동,180.16
뚝섬역교차로,시각적 요소,69.13
뚝섬역교차로,경험,58.89
뚝섬역교차로,다양성,102.75
뚝섬역교차로,특별함,83.66
옥수,분위기,3.72
옥수,사교 활동,11.87
옥수,시각적 요소,6.9
옥수,경험,5.26
옥수,다양성,6.44
옥수,특별함,10.06
성수낙낙,분위기,-0.8
성수낙낙,사교 활동,7.42
성수낙낙,시각적 요소,5.11
성수낙낙,경험,2.89
성수낙낙,다양성,4.84
성수낙낙,특별함,5.97
용산역써밋R,분위기,-0.43
용산역써밋R,사교 활동,7.01
용산역써밋R,시각적 요소,4.14
용산역써밋R,경험,2.88
용산역써밋R,다양성,4.63
용산역써밋R,특별함,5.37
신용산역,분위기,1.89
신용산역,사교 활동,9.28
신용산역,시각적 요소,6.99
신용산역,경험,3.31
신용산역,다양성,4.8
신용산역,특별함,5.47
용산파크타워,분위기,7.47
용산파크타워,사교 활동,16.75
용산파크타워,시각적 요소,11.31
용산파크타워,경험,6.84
용산파크타워,다양성,9.6
용산파크타워,특별함,13.99
남영동,분위기,-0.19
남영동,사교 활동,9.86
남영동,시각적 요소,6.92
남영동,경험,4.17
남영동,다양성,5.36
남영동,특별함,8.06
한남동R,분위기,2.46
한남동R,사교 활동,14.17
한남동R,시각적 요소,7.34
한남동R,경험,5.61
한남동R,다양성,8.28
한남동R,특별함,10.71
서울타워,분위기,9.88
서울타워,사교 활동,14.24
서울타워,시각적 요소,3.87
서울타워,경험,5.03
서울타워,다양성,5.74
서울타워,특별함,10.23
서울역동자동,분위기,1.26
서울역동자동,사교 활동,10.15
서울역동자동,시각적 요소,7.54
서울역동자동,경험,3.97
서울역동자동,다양성,5.99
서울역동자동,특별함,7.72
순천향입구,분위기,0.24
순천향입구,사교 활동,7.82
순천향입구,시각적 요소,7.91
순천향입구,경험,3.49
순천향입구,다양성,5.28
순천향입구,특별함,5.65
동빙고,분위기,1.74
동빙고,사교 활동,10.79
동빙고,시각적 요소,5.8
동빙고,경험,4.8
동빙고,다양성,6.79
동빙고,특별함,9.68
숙대입구역,분위기,-0.07
숙대입구역,사교 활동,10.02
숙대입구역,시각적 요소,8.94
숙대입구역,경험,4.32
숙대입구역,다양성,6.28
숙대입구역,특별함,8.61
용산아이파크몰6F,분위기,2.76
용산아이파크몰6F,사교 활동,7.62
용산아이파크몰6F,시각적 요소,5.23
용산아이파크몰6F,경험,2.99
용산아이파크몰6F,다양성,4.57
용산아이파크몰6F,특별함,4.94
동부이촌동,분위기,3.83
동부이촌동,사교 활동,14.39
동부이촌동,시각적 요소,8.71
동부이촌동,경험,5.45
동부이촌동,다양성,7.81
동부이촌동,특별함,10.27
숙명여대정문,분위기,-0.15
숙명여대정문,사교 활동,11.49
숙명여대정문,시각적 요소,6.25
숙명여대정문,경험,3.99
숙명여대정문,다양성,6.58
숙명여대정문,특별함,7.79
용산해링턴스퀘어,분위기,1.02
용산해링턴스퀘어,사교 활동,10.8
용산해링턴스퀘어,시각적 요소,7.32
용산해링턴스퀘어,경험,4.72
용산해링턴스퀘어,다양성,6.73
용산해링턴스퀘어,특별함,10.95
경리단길,분위기,1.91
경리단길,사교 활동,14.12
경리단길,시각적 요소,8.73
경리단길,경험,6.51
경리단길,다양성,9.44
경리단길,특별함,21.71
서울역사,분위기,86.75
서울역사,사교 활동,202.25
서울역사,시각적 요소,46.08
서울역사,경험,32.32
서울역사,다양성,50.01
서울역사,특별함,119.84
용산리첸시아,분위기,2.5
용산리첸시아,사교 활동,11.09
용산리첸시아,시각적 요소,9.43
용산리첸시아,경험,4.25
용산리첸시아,다양성,5.9
용산리첸시아,특별함,9.67
용산전자랜드,분위기,1.84
용산전자랜드,사교 활동,12.8
용산전자랜드,시각적 요소,7.54
용산전자랜드,경험,4.29
용산전자랜드,다양성,6.45
용산전자랜드,특별함,11.31
용산이마트,분위기,308.37
용산이마트,사교 활동,1593.48
용산이마트,시각적 요소,858.16
용산이마트,경험,399.72
용산이마트,다양성,402.18
용산이마트,특별함,531.03
상봉,분위기,-0.03
상봉,사교 활동,6.74
상봉,시각적 요소,5.13
상봉,경험,2.72
상봉,다양성,4.41
상봉,특별함,4.75
중랑역,분위기,0.69
중랑역,사교 활동,8.76
중랑역,시각적 요소,6.96
중랑역,경험,3.55
중랑역,다양성,4.64
중랑역,특별함,6.98
중랑구청,분위기,0.35
중랑구청,사교 활동,8.78
중랑구청,시각적 요소,6.89
중랑구청,경험,3.33
중랑구청,다양성,5.02
중랑구청,특별함,5.97
사가정역,분위기,0.03
사가정역,사교 활동,6.66
사가정역,시각적 요소,5.52
사가정역,경험,2.8
사가정역,다양성,4.34
사가정역,특별함,4.8
상봉역,분위기,0.18
상봉역,사교 활동,7.87
상봉역,시각적 요소,6.16
상봉역,경험,3.24
상봉역,다양성,4.88
상봉역,특별함,6.35
묵동,분위기,-0.28
묵동,사교 활동,6.02
묵동,시각적 요소,4.94
묵동,경험,2.54
묵동,다양성,4.41
묵동,특별함,4.32
망우동,분위기,45.75
망우동,사교 활동,321.5
망우동,시각적 요소,125.52
망우동,경험,52.9
망우동,다양성,122.65
망우동,특별함,84.12
압구정,분위기,1.56
압구정,사교 활동,10.3
압구정,시각적 요소,8.24
압구정,경험,3.91
압구정,다양성,6.03
압구정,특별함,9.15
신사가로수,분위기,1.33
신사가로수,사교 활동,10.16
신사가로수,시각적 요소,6.62
신사가로수,경험,4.15
신사가로수,다양성,6.66
신사가로수,특별함,9.81
청담사거리,분위기,1.66
청담사거리,사교 활동,12.28
청담사거리,시각적 요소,8.1
청담사거리,경험,4.7
청담사거리,다양성,6.56
청담사거리,특별함,10.5
대치,분위기,5.52
대치,사교 활동,26.21
대치,시각적 요소,20.19
대치,경험,7.27
대치,다양성,11.07
대치,특별함,16.26
신세계푸드마켓도곡,분위기,11.65
신세계푸드마켓도곡,사교 활동,15.28
신세계푸드마켓도곡,시각적 요소,8.66
신세계푸드마켓도곡,경험,4.88
신세계푸드마켓도곡,다양성,6.13
신세계푸드마켓도곡,특별함,6.04
선릉세화빌딩,분위기,1.23
선릉세화빌딩,사교 활동,8.55
선릉세화빌딩,시각적 요소,8.09
선릉세화빌딩,경험,3.39
선릉세화빌딩,다양성,5.61
선릉세화빌딩,특별함,6.82
압구정역,분위기,1.89
압구정역,사교 활동,10.83
압구정역,시각적 요소,8.67
압구정역,경험,4.09
압구정역,다양성,6.13
압구정역,특별함,8.45
압구정로,분위기,3.86
압구정로,사교 활동,13.75
압구정로,시각적 요소,9.95
압구정로,경험,5.29
압구정로,다양성,6.96
압구정로,특별함,14.3
구역삼사거리,분위기,2.76
구역삼사거리,사교 활동,14.09
구역삼사거리,시각적 요소,11.23
구역삼사거리,경험,4.71
구역삼사거리,다양성,7.25
구역삼사거리,특별함,9.07
압구정미소,분위기,1.85
압구정미소,사교 활동,10.77
압구정미소,시각적 요소,8.8
압구정미소,경험,3.67
압구정미소,다양성,5.17
압구정미소,특별함,7.78
선릉역,분위기,2.65
선릉역,사교 활동,12.28
선릉역,시각적 요소,9.73
선릉역,경험,4.19
선릉역,다양성,6.25
선릉역,특별함,7.89
코엑스사거리,분위기,2.42
코엑스사거리,사교 활동,11.37
코엑스사거리,시각적 요소,7.23
코엑스사거리,경험,4.4
코엑스사거리,다양성,6.43
코엑스사거리,특별함,10.73
아크로힐스논현,분위기,5.71
아크로힐스논현,사교 활동,17.64
아크로힐스논현,시각적 요소,8.07
아크로힐스논현,경험,5.63
아크로힐스논현,다양성,7.7
아크로힐스논현,특별함,13.15
강남비젼타워,분위기,0.19
강남비젼타워,사교 활동,8.19
강남비젼타워,시각적 요소,6.82
강남비젼타워,경험,3.29
강남비젼타워,다양성,5.33
강남비젼타워,특별함,7.81
대치한티,분위기,0.18
대치한티,사교 활동,9.08
대치한티,시각적 요소,7.09
대치한티,경험,3.63
대치한티,다양성,6.07
대치한티,특별함,7.61
개포동,분위기,3.87
개포동,사교 활동,22.89
개포동,시각적 요소,11.5
개포동,경험,9.28
개포동,다양성,13.9
개포동,특별함,19.65
수서역사거리,분위기,2.1
수서역사거리,사교 활동,9.74
수서역사거리,시각적 요소,7.66
수서역사거리,경험,3.75
수서역사거리,다양성,5.49
수서역사거리,특별함,7.97
코엑스아셈타워,분위기,8.82
코엑스아셈타워,사교 활동,18.88
코엑스아셈타워,시각적 요소,11.97
코엑스아셈타워,경험,7.33
코엑스아셈타워,다양성,10.88
코엑스아셈타워,특별함,20.74
센터필드R,분위기,2.66
센터필드R,사교 활동,9.32
센터필드R,시각적 요소,5.39
센터필드R,경험,3.6
센터필드R,다양성,5.45
센터필드R,특별함,5.98
도산사거리,분위기,3.79
도산사거리,사교 활동,13.65
도산사거리,시각적 요소,7.61
도산사거리,경험,5.06
도산사거리,다양성,6.9
도산사거리,특별함,10.86
강남세곡,분위기,-0.23
강남세곡,사교 활동,8.29
강남세곡,시각적 요소,5.39
강남세곡,경험,3.27
강남세곡,다양성,5.0
강남세곡,특별함,7.07
강남역신분당역사,분위기,19.78
강남역신분당역사,사교 활동,62.39
강남역신분당역사,시각적 요소,12.95
강남역신분당역사,경험,7.0
강남역신분당역사,다양성,7.62
강남역신분당역사,특별함,14.84
마곡역,분위기,0.59
마곡역,사교 활동,8.5
마곡역,시각적 요소,7.15
마곡역,경험,3.36
마곡역,다양성,5.03
마곡역,특별함,6.77
우장산역,분위기,0.57
우장산역,사교 활동,7.28
우장산역,시각적 요소,5.89
우장산역,경험,2.92
우장산역,다양성,4.67
우장산역,특별함,6.44
화곡DT,분위기,-0.4
화곡DT,사교 활동,7.23
화곡DT,시각적 요소,5.04
화곡DT,경험,3.07
화곡DT,다양성,4.89
화곡DT,특별함,5.3
양천향교역,분위기,0.62
양천향교역,사교 활동,9.08
양천향교역,시각적 요소,7.89
양천향교역,경험,3.56
양천향교역,다양성,5.17
양천향교역,특별함,5.96
염창역,분위기,-0.39
염창역,사교 활동,8.18
염창역,시각적 요소,6.8
염창역,경험,3.32
염창역,다양성,5.17
염창역,특별함,7.87
발산역,분위기,0.6
발산역,사교 활동,8.12
발산역,시각적 요소,7.68
발산역,경험,3.59
발산역,다양성,5.54
발산역,특별함,6.59
까치산역,분위기,-0.95
까치산역,사교 활동,6.62
까치산역,시각적 요소,5.15
까치산역,경험,2.77
까치산역,다양성,4.4
까치산역,특별함,4.83
염창대로,분위기,55.11
염창대로,사교 활동,148.04
염창대로,시각적 요소,50.93
염창대로,경험,34.38
염창대로,다양성,82.8
염창대로,특별함,108.31
강서구청사거리,분위기,0.43
강서구청사거리,사교 활동,9.5
강서구청사거리,시각적 요소,6.02
강서구청사거리,경험,3.67
강서구청사거리,다양성,5.38
강서구청사거리,특별함,7.05
낙성대역,분위기,-1.19
낙성대역,사교 활동,8.87
낙성대역,시각적 요소,5.52
낙성대역,경험,3.2
낙성대역,다양성,4.79
낙성대역,특별함,5.61
건대후문,분위기,1.39
건대후문,사교 활동,18.22
건대후문,시각적 요소,9.04
건대후문,경험,4.88
건대후문,다양성,7.36
건대후문,특별함,9.95
중곡역,분위기,0.36
중곡역,사교 활동,7.92
중곡역,시각적 요소,5.57
중곡역,경험,2.93
중곡역,다양성,4.66
중곡역,특별함,7.3
자양이마트,분위기,2.99
자양이마트,사교 활동,8.02
자양이마트,시각적 요소,6.7
자양이마트,경험,3.21
자양이마트,다양성,4.8
자양이마트,특별함,6.47
자양역,분위기,1.02
자양역,사교 활동,9.16
자양역,시각적 요소,5.6
자양역,경험,3.53
자양역,다양성,5.53
자양역,특별함,6.67
군자사거리,분위기,0.4
군자사거리,사교 활동,9.12
군자사거리,시각적 요소,6.62
군자사거리,경험,3.58
군자사거리,다양성,5.05
군자사거리,특별함,6.5
금천구청역,분위기,0.37
금천구청역,사교 활동,8.38
금천구청역,시각적 요소,7.1
금천구청역,경험,3.5
금천구청역,다양성,4.64
금천구청역,특별함,6.79
가산에스케이,분위기,0.95
가산에스케이,사교 활동,10.18
가산에스케이,시각적 요소,6.83
가산에스케이,경험,3.43
가산에스케이,다양성,4.76
가산에스케이,특별함,6.48
독산사거리,분위기,0.66
독산사거리,사교 활동,9.45
독산사거리,시각적 요소,7.32
독산사거리,경험,3.6
독산사거리,다양성,5.47
독산사거리,특별함,8.02
금천시흥,분위기,0.67
금천시흥,사교 활동,10.07
금천시흥,시각적 요소,8.04
금천시흥,경험,3.49
금천시흥,다양성,5.43
금천시흥,특별함,6.9
가산디지털단지역,분위기,2.37
가산디지털단지역,사교 활동,10.44
가산디지털단지역,시각적 요소,8.09
가산디지털단지역,경험,3.77
가산디지털단지역,다양성,5.6
가산디지털단지역,특별함,7.63
가산브이타워,분위기,5.92
가산브이타워,사교 활동,13.56
가산브이타워,시각적 요소,9.49
가산브이타워,경험,4.61
가산브이타워,다양성,6.3
가산브이타워,특별함,10.17
노원역,분위기,-0.48
노원역,사교 활동,5.35
노원역,시각적 요소,4.7
노원역,경험,2.42
노원역,다양성,4.04
노원역,특별함,4.36
월계이마트,분위기,8.38
월계이마트,사교 활동,20.06
월계이마트,시각적 요소,9.42
월계이마트,경험,4.0
월계이마트,다양성,5.13
월계이마트,특별함,6.32
노원구청,분위기,33.12
노원구청,사교 활동,148.04
노원구청,시각적 요소,42.3
노원구청,경험,29.66
노원구청,다양성,61.32
노원구청,특별함,43.04
창동이마트,분위기,0.41
창동이마트,사교 활동,7.52
창동이마트,시각적 요소,6.86
창동이마트,경험,3.12
창동이마트,다양성,4.75
창동이마트,특별함,6.65
쌍문역,분위기,-0.92
쌍문역,사교 활동,7.5
쌍문역,시각적 요소,5.97
쌍문역,경험,3.01
쌍문역,다양성,4.59
쌍문역,특별함,4.9
도봉구청,분위기,11.17
도봉구청,사교 활동,32.41
도봉구청,시각적 요소,13.06
도봉구청,경험,8.1
도봉구청,다양성,14.56
도봉구청,특별함,14.25
쌍문도봉로,분위기,-0.46
쌍문도봉로,사교 활동,6.26
쌍문도봉로,시각적 요소,4.62
쌍문도봉로,경험,2.57
쌍문도봉로,다양성,4.15
쌍문도봉로,특별함,4.13
도봉로DT,분위기,0.59
도봉로DT,사교 활동,12.0
도봉로DT,시각적 요소,7.68
도봉로DT,경험,5.53
도봉로DT,다양성,8.04
도봉로DT,특별함,9.12
이대,분위기,2.39
이대,사교 활동,14.85
이대,시각적 요소,5.95
이대,경험,4.57
이대,다양성,6.08
이대,특별함,5.9
연세종합관,분위기,6.51
연세종합관,사교 활동,11.7
연세종합관,시각적 요소,9.64
연세종합관,경험,3.62
연세종합관,다양성,5.35
연세종합관,특별함,6.55
연대동문,분위기,0.6
연대동문,사교 활동,13.19
연대동문,시각적 요소,11.63
연대동문,경험,5.55
연대동문,다양성,7.93
연대동문,특별함,12.55
충정타워,분위기,0.43
충정타워,사교 활동,7.95
충정타워,시각적 요소,6.08
충정타워,경험,3.39
충정타워,다양성,5.11
충정타워,특별함,7.86
이대역,분위기,1.52
이대역,사교 활동,14.69
이대역,시각적 요소,9.38
이대역,경험,4.15
이대역,다양성,6.56
이대역,특별함,8.05
신촌로,분위기,87.39
신촌로,사교 활동,798.49
신촌로,시각적 요소,97.91
신촌로,경험,150.3
신촌로,다양성,187.2
신촌로,특별함,1059.07
북가좌DT,분위기,0.67
북가좌DT,사교 활동,8.26
북가좌DT,시각적 요소,5.26
북가좌DT,경험,3.1
북가좌DT,다양성,4.77
북가좌DT,특별함,4.99
방배다이치빌딩,분위기,0.91
방배다이치빌딩,사교 활동,10.73
방배다이치빌딩,시각적 요소,7.3
방배다이치빌딩,경험,4.18
방배다이치빌딩,다양성,6.25
방배다이치빌딩,특별함,7.49
몬테소리,분위기,1.52
몬테소리,사교 활동,10.54
몬테소리,시각적 요소,8.15
몬테소리,경험,3.82
몬테소리,다양성,5.61
몬테소리,특별함,6.82
서초역,분위기,1.77
서초역,사교 활동,11.31
서초역,시각적 요소,9.3
서초역,경험,4.28
서초역,다양성,6.12
서초역,특별함,8.69
강남GT타워,분위기,5.97
강남GT타워,사교 활동,17.33
강남GT타워,시각적 요소,10.06
강남GT타워,경험,6.04
강남GT타워,다양성,7.46
강남GT타워,특별함,11.47
서초동,분위기,2.46
서초동,사교 활동,13.14
서초동,시각적 요소,9.54
서초동,경험,5.35
서초동,다양성,7.09
서초동,특별함,11.92
서울교대,분위기,3.02
서울교대,사교 활동,14.78
서울교대,시각적 요소,11.33
서울교대,경험,4.44
서울교대,다양성,6.11
서울교대,특별함,10.37
강남에비뉴,분위기,-0.8
강남에비뉴,사교 활동,9.34
강남에비뉴,시각적 요소,8.75
강남에비뉴,경험,3.9
강남에비뉴,다양성,6.05
강남에비뉴,특별함,9.36
교대역3번출구,분위기,69.75
교대역3번출구,사교 활동,268.5
교대역3번출구,시각적 요소,39.11
교대역3번출구,경험,37.22
교대역3번출구,다양성,54.03
교대역3번출구,특별함,120.34
고대안암병원,분위기,1.09
고대안암병원,사교 활동,8.2
고대안암병원,시각적 요소,4.47
고대안암병원,경험,3.3
고대안암병원,다양성,5.09
고대안암병원,특별함,5.92
장위뉴타운,분위기,0.17
장위뉴타운,사교 활동,8.29
장위뉴타운,시각적 요소,5.24
장위뉴타운,경험,3.54
장위뉴타운,다양성,5.14
장위뉴타운,특별함,6.35
송파헬리오시티,분위기,2.27
송파헬리오시티,사교 활동,9.59
송파헬리오시티,시각적 요소,7.91
송파헬리오시티,경험,4.36
송파헬리오시티,다양성,6.03
송파헬리오시티,특별함,11.83
잠실시그마타워,분위기,0.33
잠실시그마타워,사교 활동,7.77
잠실시그마타워,시각적 요소,5.75
잠실시그마타워,경험,3.18
잠실시그마타워,다양성,4.99
잠실시그마타워,특별함,6.96
문정법원로R,분위기,0.71
문정법원로R,사교 활동,10.02
문정법원로R,시각적 요소,5.29
문정법원로R,경험,3.49
문정법원로R,다양성,5.41
문정법원로R,특별함,6.98
송파개롱역,분위기,0.97
송파개롱역,사교 활동,7.88
송파개롱역,시각적 요소,6.59
송파개롱역,경험,3.34
송파개롱역,다양성,5.17
송파개롱역,특별함,5.64
문정하비오,분위기,0.48
문정하비오,사교 활동,9.39
문정하비오,시각적 요소,7.2
문정하비오,경험,3.59
문정하비오,다양성,5.66
문정하비오,특별함,9.27
가락본동,분위기,1.73
가락본동,사교 활동,9.96
가락본동,시각적 요소,10.29
가락본동,경험,4.4
가락본동,다양성,6.53
가락본동,특별함,7.68
석촌역,분위기,0.81
석촌역,사교 활동,8.53
석촌역,시각적 요소,8.0
석촌역,경험,3.51
석촌역,다양성,5.38
석촌역,특별함,9.31
가락시장역,분위기,0.83
가락시장역,사교 활동,7.72
가락시장역,시각적 요소,7.52
가락시장역,경험,3.31
가락시장역,다양성,5.44
가락시장역,특별함,5.63
가든파이브,분위기,19.24
가든파이브,사교 활동,34.68
가든파이브,시각적 요소,24.79
가든파이브,경험,7.75
가든파이브,다양성,11.08
가든파이브,특별함,14.51
잠실본동,분위기,9.54
잠실본동,사교 활동,37.8
잠실본동,시각적 요소,23.35
잠실본동,경험,10.54
잠실본동,다양성,24.52
잠실본동,특별함,30.55
송파NC,분위기,5.03
송파NC,사교 활동,8.29
송파NC,시각적 요소,6.39
송파NC,경험,3.21
송파NC,다양성,4.94
송파NC,특별함,6.15
송파거여역,분위기,3.17
송파거여역,사교 활동,13.02
송파거여역,시각적 요소,7.76
송파거여역,경험,4.55
송파거여역,다양성,6.41
송파거여역,특별함,7.49
몽촌토성역,분위기,0.29
몽촌토성역,사교 활동,7.8
몽촌토성역,시각적 요소,5.95
몽촌토성역,경험,3.53
몽촌토성역,다양성,5.15
몽촌토성역,특별함,7.85
목동5단지,분위기,3.18
목동5단지,사교 활동,11.65
목동5단지,시각적 요소,9.18
목동5단지,경험,4.93
목동5단지,다양성,7.08
목동5단지,특별함,12.51
목동,분위기,1.82
목동,사교 활동,13.63
목동,시각적 요소,9.79
목동,경험,4.82
목동,다양성,7.91
목동,특별함,10.01
현대목동,분위기,4.47
현대목동,사교 활동,10.5
현대목동,시각적 요소,7.28
현대목동,경험,3.54
현대목동,다양성,5.18
현대목동,특별함,6.16
목동SBS,분위기,11.92
목동SBS,사교 활동,26.21
목동SBS,시각적 요소,10.93
목동SBS,경험,8.94
목동SBS,다양성,20.3
목동SBS,특별함,17.25
하이테크시티,분위기,5.33
하이테크시티,사교 활동,18.64
하이테크시티,시각적 요소,10.18
하이테크시티,경험,4.9
하이테크시티,다양성,6.43
하이테크시티,특별함,9.76
여의도,분위기,2.26
여의도,사교 활동,10.79
여의도,시각적 요소,8.93
여의도,경험,4.12
여의도,다양성,5.98
여의도,특별함,9.3
영등포본동,분위기,2.98
영등포본동,사교 활동,11.14
영등포본동,시각적 요소,8.0
영등포본동,경험,3.91
영등포본동,다양성,6.09
영등포본동,특별함,8.97
종로수송,분위기,0.98
종로수송,사교 활동,10.33
종로수송,시각적 요소,7.01
종로수송,경험,4.25
종로수송,다양성,5.48
종로수송,특별함,9.53
새문안로,분위기,0.44
새문안로,사교 활동,8.73
새문안로,시각적 요소,6.24
새문안로,경험,3.67
새문안로,다양성,5.44
새문안로,특별함,8.24
마로니에공원,분위기,-0.5
마로니에공원,사교 활동,5.46
마로니에공원,시각적 요소,4.34
마로니에공원,경험,2.64
마로니에공원,다양성,4.32
마로니에공원,특별함,4.94
종로3가,분위기,3.48
종로3가,사교 활동,12.4
종로3가,시각적 요소,9.95
종로3가,경험,4.43
종로3가,다양성,6.25
종로3가,특별함,8.13
대학로,분위기,-0.44
대학로,사교 활동,6.21
대학로,시각적 요소,4.97
대학로,경험,2.71
대학로,다양성,4.36
대학로,특별함,5.14
경복궁사거리,분위기,4.09
경복궁사거리,사교 활동,11.17
경복궁사거리,시각적 요소,7.15
경복궁사거리,경험,4.48
경복궁사거리,다양성,6.96
경복궁사거리,특별함,8.74
종로관수,분위기,-0.09
종로관수,사교 활동,10.54
종로관수,시각적 요소,9.14
종로관수,경험,4.26
종로관수,다양성,6.49
종로관수,특별함,8.12
동숭길입구,분위기,-0.21
동숭길입구,사교 활동,6.56
동숭길입구,시각적 요소,5.36
동숭길입구,경험,2.79
동숭길입구,다양성,4.65
동숭길입구,특별함,4.66
을지로2가,분위기,6.38
을지로2가,사교 활동,24.34
을지로2가,시각적 요소,13.02
을지로2가,경험,6.51
을지로2가,다양성,8.63
을지로2가,특별함,14.23
신세계본점6F,분위기,10.77
신세계본점6F,사교 활동,14.62
신세계본점6F,시각적 요소,10.22
신세계본점6F,경험,4.63
신세계본점6F,다양성,6.4
신세계본점6F,특별함,9.38
서울중앙우체국,분위기,3.08
서울중앙우체국,사교 활동,8.71
서울중앙우체국,시각적 요소,5.02
서울중앙우체국,경험,3.79
서울중앙우체국,다양성,6.13
서울중앙우체국,특별함,8.63
한국프레스센터,분위기,-1.99
한국프레스센터,사교 활동,4.34
한국프레스센터,시각적 요소,3.71
한국프레스센터,경험,2.14
한국프레스센터,다양성,3.45
한국프레스센터,특별함,3.05
이마트타워,분위기,85.96
이마트타워,사교 활동,50.26
이마트타워,시각적 요소,26.5
이마트타워,경험,13.12
이마트타워,다양성,15.84
이마트타워,특별함,25.7
동호로,분위기,9.07
동호로,사교 활동,28.34
동호로,시각적 요소,14.55
동호로,경험,11.86
동호로,다양성,13.86
동호로,특별함,22.76
무교로,분위기,-1.83
무교로,사교 활동,5.1
무교로,시각적 요소,4.03
무교로,경험,2.17
무교로,다양성,3.71
무교로,특별함,3.41
청계크리스탈스퀘어,분위기,2.06
청계크리스탈스퀘어,사교 활동,9.64
청계크리스탈스퀘어,시각적 요소,5.81
청계크리스탈스퀘어,경험,4.04
청계크리스탈스퀘어,다양성,6.29
청계크리스탈스퀘어,특별함,7.41
동대문디자인플라자,분위기,3.55
동대문디자인플라자,사교 활동,9.45
동대문디자인플라자,시각적 요소,7.64
동대문디자인플라자,경험,4.0
동대문디자인플라자,다양성,6.34
동대문디자인플라자,특별함,9.26
포포인츠명동,분위기,45.33
포포인츠명동,사교 활동,79.21
포포인츠명동,시각적 요소,23.11
포포인츠명동,경험,8.97
포포인츠명동,다양성,10.52
포포인츠명동,특별함,19.43
명동남산,분위기,1.37
명동남산,사교 활동,9.74
명동남산,시각적 요소,7.07
명동남산,경험,4.03
명동남산,다양성,6.03
명동남산,특별함,7.46
신세계본점5F,분위기,19.18
신세계본점5F,사교 활동,15.37
신세계본점5F,시각적 요소,15.83
신세계본점5F,경험,6.08
신세계본점5F,다양성,8.46
신세계본점5F,특별함,11.41
왕십리역9번출구,분위기,1.24
왕십리역9번출구,사교 활동,8.73
왕십리역9번출구,시각적 요소,5.67
왕십리역9번출구,경험,3.75
왕십리역9번출구,다양성,5.84
왕십리역9번출구,특별함,6.86
성수,분위기,0.25
성수,사교 활동,8.57
성수,시각적 요소,6.06
성수,경험,3.41
성수,다양성,4.94
성수,특별함,6.32
효창공원앞역,분위기,0.86
효창공원앞역,사교 활동,11.14
효창공원앞역,시각적 요소,7.32
효창공원앞역,경험,4.61
효창공원앞역,다양성,6.92
효창공원앞역,특별함,15.86
서울역서부,분위기,2.73
서울역서부,사교 활동,12.14
서울역서부,시각적 요소,8.64
서울역서부,경험,4.69
서울역서부,다양성,6.25
서울역서부,특별함,9.31
이태원역,분위기,0.39
이태원역,사교 활동,9.3
이태원역,시각적 요소,6.28
이태원역,경험,3.64
이태원역,다양성,6.13
이태원역,특별함,7.08
한강진역R,분위기,0.52
한강진역R,사교 활동,9.96
한강진역R,시각적 요소,5.81
한강진역R,경험,3.95
한강진역R,다양성,6.42
한강진역R,특별함,7.65
이촌,분위기,2.51
이촌,사교 활동,12.59
이촌,시각적 요소,12.12
이촌,경험,5.33
이촌,다양성,7.61
이촌,특별함,9.05
양원역,분위기,3.9
양원역,사교 활동,16.86
양원역,시각적 요소,8.74
양원역,경험,5.05
양원역,다양성,7.73
양원역,특별함,10.05
신림타임스트림,분위기,1.26
신림타임스트림,사교 활동,8.3
신림타임스트림,시각적 요소,6.51
신림타임스트림,경험,3.16
신림타임스트림,다양성,4.77
신림타임스트림,특별함,5.36
마리오아울렛,분위기,4.77
마리오아울렛,사교 활동,10.73
마리오아울렛,시각적 요소,7.85
마리오아울렛,경험,3.65
마리오아울렛,다양성,5.3
마리오아울렛,특별함,8.42
중계역,분위기,-1.0
중계역,사교 활동,5.97
중계역,시각적 요소,5.33
중계역,경험,2.63
중계역,다양성,4.28
중계역,특별함,5.14
서강대흥역,분위기,-0.79
서강대흥역,사교 활동,9.94
서강대흥역,시각적 요소,7.19
서강대흥역,경험,3.67
서강대흥역,다양성,5.6
서강대흥역,특별함,7.95
잠실대교남단R,분위기,0.93
잠실대교남단R,사교 활동,7.33
잠실대교남단R,시각적 요소,5.19
잠실대교남단R,경험,3.22
잠실대교남단R,다양성,4.92
잠실대교남단R,특별함,4.98
송파KT,분위기,0.49
송파KT,사교 활동,6.54
송파KT,시각적 요소,4.69
송파KT,경험,2.86
송파KT,다양성,4.5
송파KT,특별함,4.87
타임스퀘어R,분위기,2.53
타임스퀘어R,사교 활동,7.11
타임스퀘어R,시각적 요소,5.37
타임스퀘어R,경험,2.85
타임스퀘어R,다양성,4.54
타임스퀘어R,특별함,4.69
타임스퀘어2F,분위기,3.64
타임스퀘어2F,사교 활동,6.61
타임스퀘어2F,시각적 요소,5.35
타임스퀘어2F,경험,2.94
타임스퀘어2F,다양성,4.7
타임스퀘어2F,특별함,4.9
